Taxpayer_Number,Taxpayer_Name,Taxpayer_Address,Taxpayer_City,Taxpayer_State,Taxpayer_Zip_Code,Taxpayer_Organizational_Type,Taxpayer_Organizational_Name,Record_Type_Code,Record_Type_Name,SOS_Charter_Date,SOS_Status_Date,Responsibility_Beginning_Date,DateTime
32073290119,HINES BUSCH CARTERSVILLE ASSOCIATES LP,2800 POST OAK BLVD STE 4800,HOUSTON,TX,77056,PL,Unknown,U,Secretary of State (SOS) File Number,1/31/2020 0:00,1/31/2020 0:00,1/31/2020 0:00,3/25/2020 2:13
32073006200,STORE SPACE TRS LLC,5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,1/7/2020 0:00,1/7/2020 0:00,1/7/2020 0:00,3/25/2020 2:13
32072365185,"BACK AT ZERO, LLC",5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/25/2019 0:00,10/25/2019 0:00,10/25/2019 0:00,3/25/2020 2:13
32072688628,HINES WORLDCENTER LAND ASSOCIATES LP,2800 POST OAK BLVD STE 4800,HOUSTON,TX,77056,PL,Unknown,U,Secretary of State (SOS) File Number,12/3/2019 0:00,12/3/2019 0:00,12/3/2019 0:00,3/25/2020 2:13
32072688594,HINES SSQ MULTIFAMILY PHASE II ASSOCIATES LP,2800 POST OAK BLVD STE 4800,HOUSTON,TX,77056,PL,Unknown,U,Secretary of State (SOS) File Number,12/3/2019 0:00,12/3/2019 0:00,12/3/2019 0:00,3/25/2020 2:13
32073281480,ATLANTIC URBANA JV HOLDINGS I LLC,5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,1/31/2020 0:00,1/31/2020 0:00,1/31/2020 0:00,3/25/2020 2:13
32073281431,ATLANTIC URBANA PLUM CREEK LLC,5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,1/31/2020 0:00,1/31/2020 0:00,1/31/2020 0:00,3/25/2020 2:13
32073280284,KAKAR LLC,3050 POST OAK BLVD STE 1350,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/1/2020 0:00,2/1/2020 0:00,2/1/2020 0:00,3/25/2020 2:13
32072366837,"NOW INSURANCE SERVICES, INC.",1707 POST OAK BLVD # 279,HOUSTON,TX,77056,CU,Unknown,V,SOS Certificate of Authority (COA) File Number,10/25/2019 0:00,10/25/2019 0:00,10/25/2019 0:00,3/25/2020 2:13
32072684023,"HMLV I LN, LLC",TWO RIVERWAY STE 1080,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/2/2019 0:00,12/2/2019 0:00,12/2/2019 0:00,3/25/2020 2:13
32073278049,"AURELIAN HOLDINGS, LP",5419 BORDLEY DR,HOUSTON,TX,77056,PL,Unknown,U,Secretary of State (SOS) File Number,1/30/2020 0:00,1/30/2020 0:00,1/30/2020 0:00,3/25/2020 2:13
32073009857,WILHIL GLOBAL LLC,3050 POST OAK BLVD STE 1350,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/7/2020 0:00,1/7/2020 0:00,1/7/2020 0:00,3/25/2020 2:13
32072368510,"SHILOH LUCKY THREE, LLC",5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/25/2019 0:00,10/25/2019 0:00,10/25/2019 0:00,3/25/2020 2:13
32073275276,"LONESTAR EDELWEISS GROUP, LLC",3505 SAGE RD UNIT 1209,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/30/2020 0:00,1/30/2020 0:00,1/30/2020 0:00,3/25/2020 2:13
32072368783,"SHIELDER VENTURES, LLC",1885 SAINT JAMES PL FL 15,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/25/2019 0:00,10/25/2019 0:00,10/25/2019 0:00,3/25/2020 2:13
32073275052,"VIGAVI 290 CC, LLC",3040 POST OAK BLVD STE 1775,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/30/2020 0:00,1/30/2020 0:00,1/30/2020 0:00,3/25/2020 2:13
32072369419,BLUE CREEK LONE STAR CORP.,5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CT,Texas Profit,U,Secretary of State (SOS) File Number,10/25/2019 0:00,10/25/2019 0:00,10/25/2019 0:00,3/25/2020 2:13
32073010590,HR WEDGEWOOD LLC,3050 POST OAK BLVD STE 1350,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/7/2020 0:00,1/7/2020 0:00,1/7/2020 0:00,3/25/2020 2:13
32072369583,NGV GLOBAL GROUP INC,5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CF,Foreign Profit,V,SOS Certificate of Authority (COA) File Number,10/25/2019 0:00,10/25/2019 0:00,10/25/2019 0:00,3/25/2020 2:13
32072691721,"CSA WATER INVESTMENTS, LLC",2121 SAGE RD STE 275,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/3/2019 0:00,12/3/2019 0:00,12/3/2019 0:00,3/25/2020 2:13
32073021761,ARDTECH GROUP LLC,3505 SAGE ROAD,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/8/2020 0:00,1/8/2020 0:00,1/8/2020 0:00,3/25/2020 2:13
32073328703,"EL KORRAL, LLC",1980 POST OAK BLVD STE 1200,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/5/2020 0:00,2/5/2020 0:00,2/5/2020 0:00,3/25/2020 2:13
32072703948,OVERTON PARK VENTURE LLC,5353 W ALABAMA ST STE 610,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/4/2019 0:00,12/4/2019 0:00,12/4/2019 0:00,3/25/2020 2:13
32072717872,THE AT GROUP LLC,2700 POST OAK BLVD 21FL,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/6/2019 0:00,12/6/2019 0:00,12/6/2019 0:00,3/25/2020 2:13
32072964516,1ST CHOICE REAL ESTATE LLC,5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/3/2020 0:00,1/3/2020 0:00,1/3/2020 0:00,3/25/2020 2:13
32072965711,"IMMERSION VENTURE GROUP, LLC",1300 POST OAK BLVD STE 2400_LOOPER GOODW,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/2/2020 0:00,1/2/2020 0:00,1/2/2020 0:00,3/25/2020 2:13
32073376124,"JL CONSTRUCTION ENTERPRISES, LLC",4900 WOODWAY DR STE 1110,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/10/2020 0:00,2/10/2020 0:00,2/10/2020 0:00,3/25/2020 2:13
32073376108,"VIDRIO BISEL, LLC",4900 WOODWAY DR STE 1110,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/10/2020 0:00,2/10/2020 0:00,2/10/2020 0:00,3/25/2020 2:13
32072965729,"MODERN ICON CONSTRUCTION, LLC",1300 POST OAK BLVD STE 2400_LOOPER GOODW,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/2/2020 0:00,1/2/2020 0:00,1/2/2020 0:00,3/25/2020 2:13
32072965737,CAZ INVESTMENTS EQUITY MANAGEMENT PEO3 LLC,"ONE RIVERWAY, STE. 2000",HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/2/2020 0:00,1/2/2020 0:00,1/2/2020 0:00,3/25/2020 2:13
32073375902,LEANKOR INC.,5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CF,Foreign Profit,V,SOS Certificate of Authority (COA) File Number,2/10/2020 0:00,2/10/2020 0:00,2/10/2020 0:00,3/25/2020 2:13
32072963997,THE SAMPSON TEAM REALTY LLC.,1 RIVERWAY STE 1700,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/27/2019 0:00,12/27/2019 0:00,12/27/2019 0:00,3/25/2020 2:13
32073371646,JJ WATERFRONT LLC,5051 WESTHEIMER RD STE 1200_GALLERIA TWR,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/7/2020 0:00,2/7/2020 0:00,2/7/2020 0:00,3/25/2020 2:13
32072965760,"CAZ PEO3 AGGREGATOR, L.P.","ONE RIVERWAY, STE. 2000",HOUSTON,TX,77056,PL,Unknown,U,Secretary of State (SOS) File Number,1/2/2020 0:00,1/2/2020 0:00,1/2/2020 0:00,3/25/2020 2:13
32072965778,CAZ INVESTMENTS EQUITY PEO3 LP,"ONE RIVERWAY, STE. 2000",HOUSTON,TX,77056,PL,Unknown,U,Secretary of State (SOS) File Number,1/2/2020 0:00,1/2/2020 0:00,1/2/2020 0:00,3/25/2020 2:13
32072965794,"CAMISULL 50, LLC",5051 WESTHEIMER RD STE 1200_GALLERIA TWR,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/2/2020 0:00,1/2/2020 0:00,1/2/2020 0:00,3/25/2020 2:13
32072717070,"TEXIAN ENERGY MANAGEMENT, LLC",1819 SAINT JAMES PL,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/6/2019 0:00,12/6/2019 0:00,12/6/2019 0:00,3/25/2020 2:13
32072524740,"GIRLS MINDING BUSINESS, INC.",3033 CHIMNEY ROAD SUITE 610,HOUSTON,TX,77056,CN,Texas Non-Profit,U,Secretary of State (SOS) File Number,11/4/2019 0:00,11/4/2019 0:00,11/4/2019 0:00,3/25/2020 2:13
32072778270,GARV ATASCOSA INVESTMENTS LTD,5005 RIVERWAY DR STE 200,HOUSTON,TX,77056,PL,Unknown,U,Secretary of State (SOS) File Number,12/11/2019 0:00,12/11/2019 0:00,12/11/2019 0:00,3/25/2020 2:13
32073368170,NF DENVER LLC,5005 RIVERWAY DR STE 150,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/7/2020 0:00,2/7/2020 0:00,2/7/2020 0:00,3/25/2020 2:13
32072525754,"AMBRIC, LLC",5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,11/13/2019 0:00,11/13/2019 0:00,11/13/2019 0:00,3/25/2020 2:13
32072965752,"CAZ PRIVATE EQUITY OWNERSHIP FUND III, L.P.","ONE RIVERWAY, STE. 2000",HOUSTON,TX,77056,PF,Unknown,V,SOS Certificate of Authority (COA) File Number,1/2/2020 0:00,1/2/2020 0:00,1/2/2020 0:00,3/25/2020 2:13
32072519419,COMFORT LIVING LLC,5250 BROWNWAY ST APT 1901,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/11/2019 0:00,11/11/2019 0:00,11/11/2019 0:00,3/25/2020 2:13
32072518379,"SCOTT COSTOLO, INC.",5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CF,Foreign Profit,V,SOS Certificate of Authority (COA) File Number,11/11/2019 0:00,11/11/2019 0:00,11/11/2019 0:00,3/25/2020 2:13
32073380936,"WWC LII GP, INC.",5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CF,Foreign Profit,V,SOS Certificate of Authority (COA) File Number,2/10/2020 0:00,2/10/2020 0:00,2/10/2020 0:00,3/25/2020 2:13
32072508982,"MHTX MORNINGSIDE VILLAGE OF DICKINSON, LLC",5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,11/12/2019 0:00,11/12/2019 0:00,11/12/2019 0:00,3/25/2020 2:13
32072509063,"MHTX CREEKSIDE CROSSING OF NEW BRAUNFELS, LLC",5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,11/12/2019 0:00,11/12/2019 0:00,11/12/2019 0:00,3/25/2020 2:13
32072953865,3001 MAPLE LP,2800 POST OAK BLVD STE 4800,HOUSTON,TX,77056,PL,Unknown,U,Secretary of State (SOS) File Number,1/2/2020 0:00,1/2/2020 0:00,1/2/2020 0:00,3/25/2020 2:13
32072509188,"MHTX BROOKHOLLOW OF TYLER, LLC",5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,11/12/2019 0:00,11/12/2019 0:00,11/12/2019 0:00,3/25/2020 2:13
32072953915,3001 MAPLE GP LLC,2800 POST OAK BLVD STE 4800,HOUSTON,TX,77056,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,1/2/2020 0:00,1/2/2020 0:00,1/2/2020 0:00,3/25/2020 2:13
32072953964,HINES 3001 MAPLE ASSOCIATES LP,2800 POST OAK BLVD STE 4800,HOUSTON,TX,77056,PL,Unknown,U,Secretary of State (SOS) File Number,1/2/2020 0:00,1/2/2020 0:00,1/2/2020 0:00,3/25/2020 2:13
32072510632,"EPHREM GLOBAL IMPERIUM, INC.",5251 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CT,Texas Profit,U,Secretary of State (SOS) File Number,11/12/2019 0:00,11/12/2019 0:00,11/12/2019 0:00,3/25/2020 2:13
32072956256,OHIO STRUCTURAL HOLDINGS LLC,2800 POST OAK BLVD STE 4100,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/3/2020 0:00,1/3/2020 0:00,1/3/2020 0:00,3/25/2020 2:13
32072511846,SHASAR INVESTMENTS LLC,3505 SAGE RD UNIT 1105,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/12/2019 0:00,11/12/2019 0:00,11/12/2019 0:00,3/25/2020 2:13
32073393434,"A PLUS QUALITY MOVERS, LLC",3050 POST OAK BLVD # 510A,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/11/2020 0:00,2/11/2020 0:00,2/11/2020 0:00,3/25/2020 2:13
32073392824,TRIVANTAGE BUSINESS SOLUTIONS LLC,5090 RICHMOND AVE # 163,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/11/2020 0:00,2/11/2020 0:00,2/11/2020 0:00,3/25/2020 2:13
32073391453,"TRINOAKS, LLC",5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/11/2020 0:00,2/11/2020 0:00,2/11/2020 0:00,3/25/2020 2:13
32073391214,"CURRENT LIGHTING EMPLOYEECO, LLC",5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,2/11/2020 0:00,2/11/2020 0:00,2/11/2020 0:00,3/25/2020 2:13
32072514774,TIME FOR SUNSET MOVIE INC,1770 SAINT JAMES PL STE 100,HOUSTON,TX,77056,CT,Texas Profit,U,Secretary of State (SOS) File Number,11/11/2019 0:00,11/11/2019 0:00,11/11/2019 0:00,3/25/2020 2:13
32072514782,SECOND CHANCE PICTURES INCORPORATED,1770 SAINT JAMES PL STE 100,HOUSTON,TX,77056,CT,Texas Profit,U,Secretary of State (SOS) File Number,11/11/2019 0:00,11/11/2019 0:00,11/11/2019 0:00,3/25/2020 2:13
32073390737,CHANDLER CAPITAL LLC,5005 RIVERWAY DR STE 460,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/11/2020 0:00,2/11/2020 0:00,2/11/2020 0:00,3/25/2020 2:13
32073390711,FALCON POOL SERVICES LLC,5005 RIVERWAY DR STE 460,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/11/2020 0:00,2/11/2020 0:00,2/11/2020 0:00,3/25/2020 2:13
32073390307,"650 MAIN BUILDING, LLC",1980 POST OAK BLVD STE 1600,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/11/2020 0:00,2/11/2020 0:00,2/11/2020 0:00,3/25/2020 2:13
32072718748,"ESL INTERNATIONAL PREP TUTORING, LLC",5051 WESTHEIMER RD STE 1200,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/5/2019 0:00,12/5/2019 0:00,12/5/2019 0:00,3/25/2020 2:13
32072716361,"J. MOSCHELLA, LLC",1900 YORKTOWN ST APT 323,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/4/2019 0:00,12/4/2019 0:00,12/4/2019 0:00,3/25/2020 2:13
32072989034,"CD MERLIN, LLC",5433 DEL MONTE DR,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/6/2020 0:00,1/6/2020 0:00,1/6/2020 0:00,3/25/2020 2:13
32073366802,"STEX CAPITAL, LLC",2323 MCCUE RD APT 1810,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/7/2020 0:00,2/7/2020 0:00,2/7/2020 0:00,3/25/2020 2:13
32073361936,HINES WATERSIDE ASSOCIATES LP,2800 POST OAK BLVD STE 4800,HOUSTON,TX,77056,PL,Unknown,U,Secretary of State (SOS) File Number,2/7/2020 0:00,2/7/2020 0:00,2/7/2020 0:00,3/25/2020 2:13
32072707105,"LOOK LIFESTYLE, LLC",1101 UPTOWN PARK BLVD STE 2,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/4/2019 0:00,12/4/2019 0:00,12/4/2019 0:00,3/25/2020 2:13
32072976890,"SNRG RESOURCES, INC.",5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CF,Foreign Profit,V,SOS Certificate of Authority (COA) File Number,1/3/2020 0:00,1/3/2020 0:00,1/3/2020 0:00,3/25/2020 2:13
32072307724,NADONOSEGIS LLC,5403 BEVERLYHILL ST APT 27,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/21/2019 0:00,10/21/2019 0:00,10/21/2019 0:00,3/25/2020 2:13
32072308961,RAY J BROWN DISTRIBUTION INC,5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CT,Texas Profit,U,Secretary of State (SOS) File Number,10/21/2019 0:00,10/21/2019 0:00,10/21/2019 0:00,3/25/2020 2:13
32072706412,"TEXIAN LANNISTER, LTD.",1819 SAINT JAMES PL,HOUSTON,TX,77056,PL,Unknown,U,Secretary of State (SOS) File Number,12/4/2019 0:00,12/4/2019 0:00,12/4/2019 0:00,3/25/2020 2:13
32072317905,HT HWY 66 DEVELOPMENT LP,2800 POST OAK BLVD STE 4800,HOUSTON,TX,77056,PL,Unknown,U,Secretary of State (SOS) File Number,10/22/2019 0:00,10/22/2019 0:00,10/22/2019 0:00,3/25/2020 2:13
32072317921,HT HWY 66 DEVELOPMENT LLC,2800 POST OAK BLVD STE 4800,HOUSTON,TX,77056,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,10/22/2019 0:00,10/22/2019 0:00,10/22/2019 0:00,3/25/2020 2:13
32073336433,TOWNSEND-MCDOWELL DURHAM REIT LLC,5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,2/5/2020 0:00,2/5/2020 0:00,2/5/2020 0:00,3/25/2020 2:13
32073342563,"INSCRIPTION FAMILY OFFICE, LLC",1330 POST OAK BLVD STE 1200,HOUSTON,TX,77056,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,2/4/2020 0:00,2/4/2020 0:00,2/4/2020 0:00,3/25/2020 2:13
32073336383,"TOWNSEND-MCDOWELL DURHAM, LLC",5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,2/5/2020 0:00,2/5/2020 0:00,2/5/2020 0:00,3/25/2020 2:13
32072980553,HOPE OF SUS,"TWO RIVERWAY, SUITE 1770",HOUSTON,TX,77056,CN,Texas Non-Profit,U,Secretary of State (SOS) File Number,12/30/2019 0:00,12/30/2019 0:00,12/30/2019 0:00,3/25/2020 2:13
32073334800,EUFLY ROOFING & CONSTRUCTION LLC,3525 SAGE RD APT 206,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/5/2020 0:00,2/5/2020 0:00,2/5/2020 0:00,3/25/2020 2:13
32073334727,DEEP SOUTH SEAFOOD LLC,7 RIVERWAY UNIT 703,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/5/2020 0:00,2/5/2020 0:00,2/5/2020 0:00,3/25/2020 2:13
32073334362,EXCELOR GROUP CORP,5151 HIDALGO ST APT 213,HOUSTON,TX,77056,CT,Texas Profit,U,Secretary of State (SOS) File Number,2/5/2020 0:00,2/5/2020 0:00,2/5/2020 0:00,3/25/2020 2:13
32073334156,"RUBBL HOLDINGS, LLC",2200 POST OAK BLVD STE 1400,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/5/2020 0:00,2/5/2020 0:00,2/5/2020 0:00,3/25/2020 2:13
32072987459,"WFG TOWING, LLC",2700 POST OAK BLVD 21ST FLOOR,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/30/2019 0:00,12/30/2019 0:00,12/30/2019 0:00,3/25/2020 2:13
32072988705,"STUDIOFERRARA, LLC",4900 WOODWAY DR STE 750,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/6/2020 0:00,1/6/2020 0:00,1/6/2020 0:00,3/25/2020 2:13
32072704227,"BACK PORCH LIVING, LLC",5051 WESTHEIMER RD STE 1200,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/4/2019 0:00,12/4/2019 0:00,12/4/2019 0:00,3/25/2020 2:13
32072979662,MRJ GROUP LLC,3050 POST OAK BLVD STE 1350,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/3/2020 0:00,1/3/2020 0:00,1/3/2020 0:00,3/25/2020 2:13
32073342688,"NOMRAC ENTERPRISES, LLC",3050 POST OAK BLVD STE 510,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/5/2020 0:00,2/5/2020 0:00,2/5/2020 0:00,3/25/2020 2:13
32073342936,TRUMP BURGER LLC,4900 WOODWAY DR STE 750,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/4/2020 0:00,2/4/2020 0:00,2/4/2020 0:00,3/25/2020 2:13
32073343637,FA INSPO LLC,1330 POST OAK BLVD STE 800 C/O DUANE MOR,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/31/2020 0:00,1/31/2020 0:00,1/31/2020 0:00,3/25/2020 2:13
32073361902,HINES WATERSIDE LLC,2800 POST OAK BLVD STE 4800,HOUSTON,TX,77056,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,2/7/2020 0:00,2/7/2020 0:00,2/7/2020 0:00,3/25/2020 2:13
32073361878,HINES HAPPY VALLEY ASSOCIATES LP,2800 POST OAK BLVD STE 4800,HOUSTON,TX,77056,PL,Unknown,U,Secretary of State (SOS) File Number,2/7/2020 0:00,2/7/2020 0:00,2/7/2020 0:00,3/25/2020 2:13
32072530663,WA MIAMI LLC,1400 POST OAK BLVD STE 950,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/13/2019 0:00,11/13/2019 0:00,11/13/2019 0:00,3/25/2020 2:13
32072709598,RIATA OFFICE OWNER LLC,5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,12/4/2019 0:00,12/4/2019 0:00,12/4/2019 0:00,3/25/2020 2:13
32072973384,"DESCUENTO EVENTAS, LLC",5250 BROWNWAY ST APT 1301,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/4/2020 0:00,1/4/2020 0:00,1/4/2020 0:00,3/25/2020 2:13
32072709465,RIATA LAND OWNER LLC,5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,12/4/2019 0:00,12/4/2019 0:00,12/4/2019 0:00,3/25/2020 2:13
32072532222,"DATA PILE, LLC","THREE RIVERWAY, SUITE 1025",HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/13/2019 0:00,11/13/2019 0:00,11/13/2019 0:00,3/25/2020 2:13
32072533600,"CAZ PEA3 CONDUIT AGGREGATOR, L.P.","ONE RIVERWAY, SUITE 2000",HOUSTON,TX,77056,PL,Unknown,U,Secretary of State (SOS) File Number,11/13/2019 0:00,11/13/2019 0:00,11/13/2019 0:00,3/25/2020 2:13
32073353461,"PET HEALTH MATCHING ACCOUNT SERVICES, INC.",5120 WOODWAY DR STE 10025,HOUSTON,TX,77056,CT,Texas Profit,U,Secretary of State (SOS) File Number,2/6/2020 0:00,2/6/2020 0:00,2/6/2020 0:00,3/25/2020 2:13
32072302220,"GREY OWL CAPITAL, LP",5415 HOLLY SPRINGS DR,HOUSTON,TX,77056,PL,Unknown,U,Secretary of State (SOS) File Number,10/21/2019 0:00,10/21/2019 0:00,10/21/2019 0:00,3/25/2020 2:13
32072302287,"FCIC CONSULTING & FINANCIAL SERVICES, LLC",1330 POST OAK BLVD,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/21/2019 0:00,10/21/2019 0:00,10/21/2019 0:00,3/25/2020 2:13
32072302568,HINES HWY 66 ASSOCIATES LP,2800 POST OAK BLVD STE 4800,HOUSTON,TX,77056,PL,Unknown,U,Secretary of State (SOS) File Number,10/21/2019 0:00,10/21/2019 0:00,10/21/2019 0:00,3/25/2020 2:13
32073351697,"FRENOR INVESTMENT, LLC",1 RIVERWAY STE 1200,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/6/2020 0:00,2/6/2020 0:00,2/6/2020 0:00,3/25/2020 2:13
32072708285,CAUPOLICAN CORPORATION,5151 RICHMOND AVE APT 215,HOUSTON,TX,77056,CT,Texas Profit,U,Secretary of State (SOS) File Number,12/5/2019 0:00,12/5/2019 0:00,12/5/2019 0:00,3/25/2020 2:13
32073350491,"RIVERLAND OUTFITTERS, LLC",5578 TILBURY DR,HOUSTON,TX,77056,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/6/2020 0:00,2/6/2020 0:00,2/6/2020 0:00,3/25/2020 2:13
